Node,Centrality
Steel,0.8663171690694627
Asymmetric,0.727391874180865
Medium,0.4102228047182176
Moderate,0.3722149410222805
Sparse,0.3656618610747051
Low,0.3224115334207077
simple_rotor,0.3224115334207077
medium_rotor,0.31716906946264745
Symmetric,0.2503276539973788
High,0.24508519003931847
Dense,0.2398427260812582
high_complexity_rotor,0.1651376146788991
symmetric_rotor,0.09305373525557012
complex_assembly,0.0799475753604194
OtherEngineeringMaterial,0.04325032765399738
Aluminum,0.02621231979030144
Wood,0.022280471821756225
Plastic,0.019659239842726082
20586_cbec2689,0.00655307994757536
20511_e1b972aa,0.00655307994757536
22671_fdd1b1e6,0.00655307994757536
21828_21ab2114,0.00655307994757536
21139_cd619b26,0.00655307994757536
20585_09b72895,0.00655307994757536
23184_731e5af0,0.00655307994757536
20990_0a226634,0.00655307994757536
20533_0a3e112b,0.00655307994757536
20182_71b9e491,0.00655307994757536
22981_93f268ae,0.00655307994757536
20989_d1b8b0f8,0.00655307994757536
20451_557fe5cd,0.00655307994757536
22825_f4c18d65,0.00655307994757536
20421_38b63ca5,0.00655307994757536
22196_e5bf8c9d,0.00655307994757536
21165_5cb2d287,0.00655307994757536
23101_6aec02ee,0.00655307994757536
20817_ef63b1a7,0.00655307994757536
22141_5db99710,0.00655307994757536
21718_1551037b,0.00655307994757536
21448_5646a1b6,0.00655307994757536
22670_9353c710,0.00655307994757536
21423_196855d1,0.00655307994757536
23309_76dcf100,0.00655307994757536
21790_aaf9224a,0.00655307994757536
23152_6f2706c9,0.00655307994757536
21257_770fee9a,0.00655307994757536
22306_c3dca308,0.00655307994757536
20628_e0551f7c,0.00655307994757536
20838_86c931be,0.00655307994757536
22154_24342da4,0.00655307994757536
22980_3cb3bcc8,0.00655307994757536
20478_c02790cb,0.00655307994757536
20477_633cca4f,0.00655307994757536
20225_4ce6d59b,0.00655307994757536
20797_78b83489,0.00655307994757536
23376_9b48819a,0.00655307994757536
22534_e899f645,0.00655307994757536
22079_31335df2,0.00655307994757536
21610_5dcf1187,0.00655307994757536
22414_14ead4a3,0.00655307994757536
23313_210c6783,0.00655307994757536
21600_0027c6fc,0.00655307994757536
21081_72fa4ad1,0.00655307994757536
20860_b8e9a191,0.00655307994757536
23282_a1b17daa,0.00655307994757536
20285_b64b1a7e,0.00655307994757536
22080_594bcb66,0.00655307994757536
23021_047d1f8a,0.00655307994757536
20812_462bd352,0.00655307994757536
21119_4f5c95a6,0.00655307994757536
21174_861bd902,0.00655307994757536
22057_4947db57,0.00655307994757536
20858_15bdad00,0.00655307994757536
20384_767d849a,0.00655307994757536
22059_b7d76712,0.00655307994757536
22197_94c66357,0.00655307994757536
21450_ea24ffcc,0.00655307994757536
21741_c6faf98e,0.00655307994757536
20799_213bf924,0.00655307994757536
20504_c9e14c9d,0.00655307994757536
21533_8837772a,0.00655307994757536
20436_41b730a3,0.00655307994757536
20229_d1ae2ae3,0.00655307994757536
21244_d67bbabc,0.00655307994757536
23318_65e3a7c9,0.00655307994757536
22893_eb8aa8ac,0.00655307994757536
23409_e27e3b8b,0.00655307994757536
22357_e2f7b060,0.00655307994757536
21990_7bb6efcf,0.00655307994757536
21739_57582b8f,0.00655307994757536
21008_a3fec63b,0.00655307994757536
21377_19909a40,0.00655307994757536
23174_8ef93daf,0.00655307994757536
22448_1f21757a,0.00655307994757536
21621_711e1918,0.00655307994757536
22261_6efe61e3,0.00655307994757536
20495_e8e7e80c,0.00655307994757536
22472_f65d3470,0.00655307994757536
22078_1758e9fc,0.00655307994757536
21744_5ae4d9d5,0.00655307994757536
22812_cf865ed1,0.00655307994757536
21566_ff590631,0.00655307994757536
21337_062b39fa,0.00655307994757536
23467_9f431540,0.00655307994757536
22434_2ad62ed6,0.00655307994757536
22236_db209dff,0.00655307994757536
20951_2918f2fa,0.00655307994757536
21186_d1698d8c,0.00655307994757536
20609_69f28932,0.00655307994757536
22064_e1ba20dd,0.00655307994757536
20260_4a01a99d,0.00655307994757536
20279_aed6b3b3,0.00655307994757536
20421_83f66ddc,0.00655307994757536
21467_67965037,0.00655307994757536
22749_346e10ae,0.00655307994757536
20818_098cad7c,0.00655307994757536
7780_6c885e81,0.00655307994757536
21581_8f948e0b,0.00655307994757536
20186_f66e4ad3,0.00655307994757536
23322_8f85d82d,0.00655307994757536
23235_f9ccb8b0,0.00655307994757536
21528_a5d5490f,0.00655307994757536
23466_1cf60d09,0.00655307994757536
20165_2b088be5,0.00655307994757536
20959_d4905d19,0.00655307994757536
22581_406c16c4,0.00655307994757536
21781_5985da6d,0.00655307994757536
21267_35a558cc,0.00655307994757536
21849_a5f563a6,0.00655307994757536
20722_90d46353,0.00655307994757536
23213_3df3cb34,0.00655307994757536
22073_951645ae,0.00655307994757536
22341_0f9c52ed,0.00655307994757536
22075_12b129d5,0.00655307994757536
23155_d7305c5f,0.00655307994757536
23250_aa321310,0.00655307994757536
21005_9feee615,0.00655307994757536
22067_624b28e3,0.00655307994757536
20505_017d4cc4,0.00655307994757536
23044_9a964a68,0.00655307994757536
20682_e208cc63,0.00655307994757536
21976_807c9b26,0.00655307994757536
21865_c190b734,0.00655307994757536
20426_79358492,0.00655307994757536
22076_20e8a107,0.00655307994757536
23217_7c6062e3,0.00655307994757536
23408_e5fd25ba,0.00655307994757536
22443_fa24c6f9,0.00655307994757536
21706_adfb2ece,0.00655307994757536
23265_07de6a0b,0.00655307994757536
21745_56cbe841,0.00655307994757536
20466_4b3e5186,0.00655307994757536
21695_1f33863f,0.00655307994757536
19518_f220b68a,0.00655307994757536
22313_3a8b93dc,0.00655307994757536
22251_88fd728c,0.00655307994757536
21613_d57e983a,0.00655307994757536
22762_dcbdd14d,0.00655307994757536
21722_68aeba65,0.00655307994757536
22133_465d7a91,0.00655307994757536
21184_971559b6,0.00655307994757536
20479_77930584,0.00655307994757536
22589_2c8f7c0b,0.00655307994757536
20741_c337946f,0.00655307994757536
20237_06b27bf5,0.00655307994757536
20431_0088a0dd,0.00655307994757536
22417_4a15d62e,0.00655307994757536
20672_0bc07cce,0.00655307994757536
21616_c6c3347a,0.00655307994757536
22576_d05619d1,0.00655307994757536
20946_6573271d,0.00655307994757536
22483_f4e4b62a,0.00655307994757536
20467_f1fcc009,0.00655307994757536
23363_60e39812,0.00655307994757536
22058_71feafda,0.00655307994757536
23413_6702ec7f,0.00655307994757536
21093_1bda9bbe,0.00655307994757536
20544_43691724,0.00655307994757536
22764_b884dce6,0.00655307994757536
21069_508a9947,0.00655307994757536
20547_ec8cfd0d,0.00655307994757536
22027_11a2e852,0.00655307994757536
21592_c5e77a82,0.00655307994757536
21989_a0b5037d,0.00655307994757536
21511_d07c59c2,0.00655307994757536
21994_357aac6f,0.00655307994757536
20671_33532794,0.00655307994757536
20697_d3e106b4,0.00655307994757536
20241_ccb70dc8,0.00655307994757536
21557_53eafe15,0.00655307994757536
7778_3a9748b3,0.00655307994757536
20488_589ac9c0,0.00655307994757536
23374_57cca189,0.00655307994757536
22129_48b47c52,0.00655307994757536
20176_a02bde39,0.00655307994757536
19596_fb9531a5,0.00655307994757536
20438_5f344b00,0.00655307994757536
23419_ea47995f,0.00655307994757536
22035_101c7ab4,0.00655307994757536
20989_a261efa3,0.00655307994757536
23127_38d73061,0.00655307994757536
23354_8182b4eb,0.00655307994757536
21685_93737a7a,0.00655307994757536
22066_308cdcfe,0.00655307994757536
22043_041e1b7c,0.00655307994757536
20737_5249e274,0.00655307994757536
21384_b9774b93,0.00655307994757536
21785_d595ced5,0.00655307994757536
21175_85118898,0.00655307994757536
20163_3742f394,0.00655307994757536
22002_315afcfc,0.00655307994757536
22162_439af02a,0.00655307994757536
21656_964b0c84,0.00655307994757536
23369_447545f6,0.00655307994757536
20141_b9376856,0.00655307994757536
23103_43bde2a6,0.00655307994757536
20239_49b65a55,0.00655307994757536
22612_28fe0ac2,0.00655307994757536
21424_9d516e3a,0.00655307994757536
21551_c6c2d516,0.00655307994757536
20940_9777847c,0.00655307994757536
23451_14c8d09e,0.00655307994757536
21037_62248d34,0.00655307994757536
21817_945cd3c9,0.00655307994757536
23283_fadf3820,0.00655307994757536
23323_075a079e,0.00655307994757536
23172_4ab01e83,0.00655307994757536
21612_e2981dae,0.00655307994757536
23034_b38134ee,0.00655307994757536
21991_ab98f156,0.00655307994757536
21797_69df08d5,0.00655307994757536
20412_42170125,0.00655307994757536
21845_dff8b3a1,0.00655307994757536
23083_fdb942ac,0.00655307994757536
22050_e8702dd4,0.00655307994757536
21495_ebbbd369,0.00655307994757536
22140_9cda24cc,0.00655307994757536
23035_6087bb57,0.00655307994757536
21836_5bc91e49,0.00655307994757536
21539_cfe1f7fd,0.00655307994757536
21626_b34008e6,0.00655307994757536
21862_ec534e16,0.00655307994757536
21451_fea6f0d1,0.00655307994757536
20431_27e7f151,0.00655307994757536
23493_57512264,0.00655307994757536
23170_6ea8ded5,0.00655307994757536
22747_3f6faf4c,0.00655307994757536
20925_dc64a33a,0.00655307994757536
21603_98a15295,0.00655307994757536
23417_9a9e9937,0.00655307994757536
21762_90d34d16,0.00655307994757536
22535_0ba01cc9,0.00655307994757536
23329_6939d5d9,0.00655307994757536
22047_5a090f16,0.00655307994757536
22227_aca28ff2,0.00655307994757536
22902_83870421,0.00655307994757536
21665_2e14b6ff,0.00655307994757536
20813_726b2714,0.00655307994757536
20429_4c909f3f,0.00655307994757536
23373_f5dac851,0.00655307994757536
21794_4d137e7d,0.00655307994757536
22065_0d414124,0.00655307994757536
22224_1e749c32,0.00655307994757536
20952_b8a54213,0.00655307994757536
21715_53df62c9,0.00655307994757536
21490_d07ff9f8,0.00655307994757536
23041_8d3ea25c,0.00655307994757536
22241_535ad84b,0.00655307994757536
23022_86e6a8a0,0.00655307994757536
23053_139f2009,0.00655307994757536
23037_d0df320c,0.00655307994757536
22416_4cd31921,0.00655307994757536
21391_78fc6345,0.00655307994757536
21134_7aa7cd89,0.00655307994757536
22826_199df203,0.00655307994757536
21541_abc67be6,0.00655307994757536
21028_d4d30a2e,0.00655307994757536
21858_f1409ea2,0.00655307994757536
22283_36ba29c9,0.00655307994757536
20620_8a5226b4,0.00655307994757536
20329_414757bb,0.00655307994757536
22377_d490f505,0.00655307994757536
22492_047b125b,0.00655307994757536
22402_a62e84b4,0.00655307994757536
20287_072b5bf6,0.00655307994757536
20810_f6674f2d,0.00655307994757536
22049_4da0d894,0.00655307994757536
20758_cdccf572,0.00655307994757536
22681_124bf3a9,0.00655307994757536
21690_5d1f3475,0.00655307994757536
20546_87dbd755,0.00655307994757536
22092_897b0ffa,0.00655307994757536
20991_6795af4f,0.00655307994757536
23049_207a41f0,0.00655307994757536
22533_e7298b05,0.00655307994757536
22638_37f9fe91,0.00655307994757536
21617_ddd3657b,0.00655307994757536
21697_06656699,0.00655307994757536
22345_bc482c26,0.00655307994757536
21049_f644930a,0.00655307994757536
22678_ff42f120,0.00655307994757536
23158_c7e753c2,0.00655307994757536
21856_f84d9348,0.00655307994757536
20469_b6211bfd,0.00655307994757536
22126_e1cca10f,0.00655307994757536
20908_10574fbf,0.00655307994757536
23096_7da0f913,0.00655307994757536
22072_5163223a,0.00655307994757536
23120_f7c9092f,0.00655307994757536
23438_b1ef78f4,0.00655307994757536
23194_b675acc0,0.00655307994757536
22732_cd2af0ac,0.00655307994757536
20406_dacb0300,0.00655307994757536
22228_1c82530b,0.00655307994757536
23199_75dc1efd,0.00655307994757536
23310_7daded69,0.00655307994757536
21923_41fa6eda,0.00655307994757536
20788_d25efea2,0.00655307994757536
20340_86125547,0.00655307994757536
21958_e48ddf4e,0.00655307994757536
16550_e88d6986,0.00655307994757536
21453_679a343c,0.00655307994757536
20910_c64b5d1b,0.00655307994757536
20779_fc5a7c3d,0.00655307994757536
22383_e5f707a7,0.00655307994757536
21884_cc2c39f9,0.00655307994757536
20231_f54462bb,0.00655307994757536
20322_5a8c6077,0.00655307994757536
22528_f3370a64,0.00655307994757536
22168_a84560a9,0.00655307994757536
21513_50fb4d62,0.00655307994757536
22787_49022c32,0.00655307994757536
21224_18ba4aba,0.00655307994757536
20246_40be7668,0.00655307994757536
22837_7644c972,0.00655307994757536
22843_ff77027f,0.00655307994757536
23244_34b5f55e,0.00655307994757536
21840_6847d36c,0.00655307994757536
21282_b2d83538,0.00655307994757536
23176_1bf2a2d5,0.00655307994757536
23341_d5ead6d2,0.00655307994757536
21503_34f299ca,0.00655307994757536
20322_daa5c577,0.00655307994757536
21531_79015e13,0.00655307994757536
21358_a69a36f3,0.00655307994757536
20701_6dcbc975,0.00655307994757536
21924_bbd9f7a9,0.00655307994757536
22746_920025a0,0.00655307994757536
20806_ca60b7ae,0.00655307994757536
23178_eb4b4280,0.00655307994757536
21478_8fbd4409,0.00655307994757536
23511_8651ac1f,0.00655307994757536
22372_e91792a1,0.00655307994757536
21634_e5e20375,0.00655307994757536
22430_c6f08b03,0.00655307994757536
22461_0ba0e480,0.00655307994757536
23305_2662b29a,0.00655307994757536
23163_7b143a6f,0.00655307994757536
20970_d20c6c35,0.00655307994757536
23218_02d26ab4,0.00655307994757536
22987_37973191,0.00655307994757536
22147_12995368,0.00655307994757536
21552_4e9c19b1,0.00655307994757536
21582_a3d32115,0.00655307994757536
21911_429c1a72,0.00655307994757536
20657_913a7675,0.00655307994757536
21926_b4c7068b,0.00655307994757536
20429_9dd95c38,0.00655307994757536
21271_ec7f62b8,0.00655307994757536
20451_84d8b290,0.00655307994757536
23164_659c91ef,0.00655307994757536
22085_e039a7d3,0.00655307994757536
22983_0ab3faaf,0.00655307994757536
20947_115d4058,0.00655307994757536
23045_a8c4e4bc,0.00655307994757536
20259_de1ab632,0.00655307994757536
22367_b4a67e61,0.00655307994757536
20849_9821b6fe,0.00655307994757536
22469_9d87f800,0.00655307994757536
23435_e1c96b4d,0.00655307994757536
23043_c0827516,0.00655307994757536
23154_7c74d190,0.00655307994757536
20387_0d507234,0.00655307994757536
22862_f5406bb0,0.00655307994757536
22890_4ecfa491,0.00655307994757536
21625_d5d4c9a7,0.00655307994757536
22216_4b032400,0.00655307994757536
21564_fa5b2db7,0.00655307994757536
21918_976c2754,0.00655307994757536
21615_f2ecc6e8,0.00655307994757536
23103_66470b7e,0.00655307994757536
23258_87a2ba81,0.00655307994757536
22421_19401bdd,0.00655307994757536
22135_2aa77ff2,0.00655307994757536
22011_0832eefe,0.00655307994757536
22214_b098105d,0.00655307994757536
22046_fe3bae6e,0.00655307994757536
23204_ff1672a9,0.00655307994757536
21529_93e51dd9,0.00655307994757536
20429_419c4cdd,0.00655307994757536
20241_8c0d3f83,0.00655307994757536
20440_27177360,0.00655307994757536
20554_abcb705e,0.00655307994757536
21204_96d26a7f,0.00655307994757536
22413_901f5867,0.00655307994757536
22259_613f9d44,0.00655307994757536
20520_7e357152,0.00655307994757536
20802_802b7d69,0.00655307994757536
20392_8b23d193,0.00655307994757536
22178_976d2411,0.00655307994757536
22710_77324fc2,0.00655307994757536
20245_f1b25d43,0.00655307994757536
22617_a286f13c,0.00655307994757536
23233_ac09e2e5,0.00655307994757536
23161_e7f63a9f,0.00655307994757536
23343_f000bdae,0.00655307994757536
23422_f214bd4d,0.00655307994757536
20765_99d0665e,0.00655307994757536
20745_3e22ad07,0.00655307994757536
21779_b99623fc,0.00655307994757536
20212_5d1f2de1,0.00655307994757536
21550_0b16151d,0.00655307994757536
23209_1592b0a4,0.00655307994757536
22498_b8bdb105,0.00655307994757536
23380_abffc859,0.00655307994757536
20389_c835706f,0.00655307994757536
21429_6d2d3974,0.00655307994757536
21843_effbd24d,0.00655307994757536
23439_18900af2,0.00655307994757536
21737_87d83240,0.00655307994757536
21496_f4025ad5,0.00655307994757536
22053_de30641b,0.00655307994757536
22891_b8c84495,0.00655307994757536
21390_4d1e2d9c,0.00655307994757536
22378_234fea2c,0.00655307994757536
22659_0e686e14,0.00655307994757536
22304_33009be6,0.00655307994757536
21469_abec26c4,0.00655307994757536
22061_b50b6b66,0.00655307994757536
21859_35124f79,0.00655307994757536
21573_31a18ad0,0.00655307994757536
22404_66db7dd7,0.00655307994757536
22374_aa5bb54d,0.00655307994757536
22907_ff18dbd5,0.00655307994757536
20801_0796e2ee,0.00655307994757536
22045_ead71aca,0.00655307994757536
23339_87a4d11f,0.00655307994757536
22095_af226cbc,0.00655307994757536
23442_28996649,0.00655307994757536
23028_2ca87745,0.00655307994757536
20592_573e41b2,0.00655307994757536
23475_b14d1dc8,0.00655307994757536
22899_5b97e4f5,0.00655307994757536
22062_2d6b3b72,0.00655307994757536
22040_6461a147,0.00655307994757536
20293_a1999339,0.00655307994757536
22910_97f0cc18,0.00655307994757536
20934_fe7fbd78,0.00655307994757536
23379_636204a6,0.00655307994757536
20803_473c87ac,0.00655307994757536
22323_aa6edb8b,0.00655307994757536
21977_ce9f4e71,0.00655307994757536
22666_bdaa1303,0.00655307994757536
22852_dc1dbed6,0.00655307994757536
20232_e5b060d9,0.00655307994757536
20787_ed64ff5e,0.00655307994757536
20746_57a7b346,0.00655307994757536
23219_40625e2c,0.00655307994757536
22311_553b3456,0.00655307994757536
22017_6d3be48d,0.00655307994757536
21091_bbf490e7,0.00655307994757536
23480_3f7a8d50,0.00655307994757536
20814_5a2be0fb,0.00655307994757536
22654_4c426b0f,0.00655307994757536
21594_428d32af,0.00655307994757536
22270_c6999138,0.00655307994757536
21062_c4ed6d45,0.00655307994757536
21816_3891a442,0.00655307994757536
21912_3f74887c,0.00655307994757536
22577_cd96733e,0.00655307994757536
21590_7d092186,0.00655307994757536
21647_6b6cca6f,0.00655307994757536
20342_c140780b,0.00655307994757536
21982_bdafa78d,0.00655307994757536
22827_f33929ec,0.00655307994757536
23195_2629864e,0.00655307994757536
22210_649a5363,0.00655307994757536
22474_b10fea1a,0.00655307994757536
22211_b1ee53f0,0.00655307994757536
23211_3aac9c7e,0.00655307994757536
20676_9715ec9c,0.00655307994757536
20220_3de82b2a,0.00655307994757536
22776_facf9bcf,0.00655307994757536
21837_b67d788c,0.00655307994757536
20668_b2f2633e,0.00655307994757536
21459_a9de5e5b,0.00655307994757536
21386_e234c6b6,0.00655307994757536
19051_26735260,0.00655307994757536
21809_8bd6b10e,0.00655307994757536
20332_0c2a24aa,0.00655307994757536
20807_88c198d5,0.00655307994757536
21825_ce32b0a0,0.00655307994757536
23366_cc0bc28e,0.00655307994757536
22136_a539c50b,0.00655307994757536
20414_a33bd0d7,0.00655307994757536
22196_0deb2e34,0.00655307994757536
23273_8f301ce3,0.00655307994757536
21063_037107dc,0.00655307994757536
21326_ab4d6c43,0.00655307994757536
20408_b4fda9eb,0.00655307994757536
22844_9b75b8e0,0.00655307994757536
23308_245d257c,0.00655307994757536
22312_3f366a4a,0.00655307994757536
20756_75f43564,0.00655307994757536
21708_e61bd657,0.00655307994757536
23311_ad36a9ec,0.00655307994757536
22680_1f4026f6,0.00655307994757536
21265_7329c813,0.00655307994757536
22832_731d3b9f,0.00655307994757536
23476_705b76d1,0.00655307994757536
22131_6b4b60f8,0.00655307994757536
20994_9c88b1ba,0.00655307994757536
22026_62afa265,0.00655307994757536
22021_520ec8c3,0.00655307994757536
20351_dc6e4e1e,0.00655307994757536
22218_2f85f6ae,0.00655307994757536
21810_718ae2fe,0.00655307994757536
20215_e2eb3082,0.00655307994757536
22561_067b78ae,0.00655307994757536
21421_fb12b69b,0.00655307994757536
22082_39503fa6,0.00655307994757536
23351_6104d55d,0.00655307994757536
21236_b696e901,0.00655307994757536
23321_c9497b79,0.00655307994757536
20622_38dd90d0,0.00655307994757536
21047_60d69af3,0.00655307994757536
23215_08a54de0,0.00655307994757536
20680_b095cb77,0.00655307994757536
23130_7417d5b3,0.00655307994757536
22193_c8773ded,0.00655307994757536
20735_fb18051a,0.00655307994757536
20989_885bd9b9,0.00655307994757536
20927_826f4b56,0.00655307994757536
21719_d60b8a4a,0.00655307994757536
21776_fb0bfbc6,0.00655307994757536
23372_4cb88567,0.00655307994757536
22895_4533b542,0.00655307994757536
20870_dedaef5b,0.00655307994757536
22399_97987ada,0.00655307994757536
20376_eefa9511,0.00655307994757536
22180_ce7c3bd8,0.00655307994757536
20421_49bd1188,0.00655307994757536
20530_2246503a,0.00655307994757536
20815_b3d9e6c9,0.00655307994757536
22428_c1ffa51a,0.00655307994757536
21492_8bd34fc1,0.00655307994757536
21351_675c66b1,0.00655307994757536
20409_dafedec6,0.00655307994757536
20675_66ac9773,0.00655307994757536
23238_3c864758,0.00655307994757536
20193_2da4f0a0,0.00655307994757536
23473_1dfa6e40,0.00655307994757536
21709_4dd88551,0.00655307994757536
20646_4cd14a72,0.00655307994757536
21588_0c48dc5f,0.00655307994757536
23377_690165aa,0.00655307994757536
23468_a0bfb573,0.00655307994757536
20468_1c33550a,0.00655307994757536
21176_b5c72bfb,0.00655307994757536
23252_ef165bed,0.00655307994757536
21164_de08f61e,0.00655307994757536
20789_1809f41f,0.00655307994757536
22197_66c5655e,0.00655307994757536
21352_c1101acb,0.00655307994757536
22376_3ebc82a2,0.00655307994757536
20502_58b65de9,0.00655307994757536
21153_a2fb81fe,0.00655307994757536
22242_4ceddc2b,0.00655307994757536
23271_f833d903,0.00655307994757536
23121_cbdf3ebc,0.00655307994757536
22727_c514268a,0.00655307994757536
22266_078a1f68,0.00655307994757536
21882_795be793,0.00655307994757536
21601_360ce1c7,0.00655307994757536
23102_211ad1db,0.00655307994757536
21092_32622a83,0.00655307994757536
23039_b3d04774,0.00655307994757536
23132_1847c4ef,0.00655307994757536
19810_f77c5501,0.00655307994757536
20385_f2d30908,0.00655307994757536
22278_12f1fb79,0.00655307994757536
22142_7891a26a,0.00655307994757536
21599_80057f94,0.00655307994757536
23226_8d1b5098,0.00655307994757536
21292_f94bd96b,0.00655307994757536
23502_5a80f907,0.00655307994757536
23144_88ca00a5,0.00655307994757536
23048_8a1a5553,0.00655307994757536
20278_d442e77d,0.00655307994757536
21202_e452c491,0.00655307994757536
23026_e6f08109,0.00655307994757536
22668_9c30f6c0,0.00655307994757536
20743_c8ea8159,0.00655307994757536
23036_7f9d143f,0.00655307994757536
22028_776fbf0d,0.00655307994757536
23128_cb135b1b,0.00655307994757536
22653_58d6287d,0.00655307994757536
23368_648717d8,0.00655307994757536
23501_6c48b3c1,0.00655307994757536
21024_9be3d461,0.00655307994757536
19566_19d85d3b,0.00655307994757536
22134_5e72e871,0.00655307994757536
22706_58a933f4,0.00655307994757536
20823_f144e996,0.00655307994757536
23406_1d36b046,0.00655307994757536
22717_08784417,0.00655307994757536
23414_f7d4a688,0.00655307994757536
21692_777db9e2,0.00655307994757536
20792_d2ea0500,0.00655307994757536
20926_4c0f33f6,0.00655307994757536
21248_0a862e3e,0.00655307994757536
22365_a4eb929c,0.00655307994757536
22257_6fb4c50c,0.00655307994757536
20674_2fb6cabd,0.00655307994757536
20822_5bb36119,0.00655307994757536
22405_20f11d58,0.00655307994757536
20188_98b86c0f,0.00655307994757536
22784_bcace961,0.00655307994757536
20755_4b5e61bf,0.00655307994757536
23002_4d53fb3f,0.00655307994757536
20291_42287610,0.00655307994757536
23245_ccd099b6,0.00655307994757536
21580_b8b2571b,0.00655307994757536
21365_ab403591,0.00655307994757536
22014_5880c417,0.00655307994757536
21630_316322ff,0.00655307994757536
22349_6f67a96e,0.00655307994757536
21316_69ed56f5,0.00655307994757536
20281_a29f9a18,0.00655307994757536
21243_3ec5d732,0.00655307994757536
21545_4384f96e,0.00655307994757536
21839_a8eb6d34,0.00655307994757536
23123_f35404c4,0.00655307994757536
21425_d0d47a2a,0.00655307994757536
22419_dfeb5d33,0.00655307994757536
21986_67c5509a,0.00655307994757536
21035_d308c5c4,0.00655307994757536
22630_b6010fff,0.00655307994757536
23210_f535bfd2,0.00655307994757536
20349_a12428da,0.00655307994757536
21015_10304cb9,0.00655307994757536
21244_24c3ce72,0.00655307994757536
21274_2fb8c3f5,0.00655307994757536
20898_5f5b9bc7,0.00655307994757536
22440_014f1bac,0.00655307994757536
22199_8ec9eeb2,0.00655307994757536
22729_232da678,0.00655307994757536
20636_ca9eb29a,0.00655307994757536
21611_1d3ff1b6,0.00655307994757536
22125_e3a4cad4,0.00655307994757536
21979_29f59427,0.00655307994757536
21048_75cc125c,0.00655307994757536
21831_54ca67d1,0.00655307994757536
22586_ff3651b2,0.00655307994757536
21422_b2a6bf27,0.00655307994757536
23259_d655fcc1,0.00655307994757536
21497_9833a679,0.00655307994757536
22245_ca848576,0.00655307994757536
21848_0fff9631,0.00655307994757536
20731_fbdc7731,0.00655307994757536
22331_152ee5c0,0.00655307994757536
22886_a6331748,0.00655307994757536
21519_3e869afd,0.00655307994757536
23162_7e2f3d77,0.00655307994757536
21961_1a090a8b,0.00655307994757536
22056_79373464,0.00655307994757536
22843_cb38a007,0.00655307994757536
21121_1e9e7540,0.00655307994757536
21182_a480d230,0.00655307994757536
22418_2722dfe8,0.00655307994757536
21357_9edfc0a0,0.00655307994757536
21185_ac5324ba,0.00655307994757536
23156_7788f78a,0.00655307994757536
21838_5bc448b4,0.00655307994757536
21352_d60bc953,0.00655307994757536
20688_955aae0c,0.00655307994757536
20419_8ce893b6,0.00655307994757536
23495_6366269c,0.00655307994757536
22334_677d00e0,0.00655307994757536
20643_71ad3d26,0.00655307994757536
22839_113f2990,0.00655307994757536
20804_0dcacc66,0.00655307994757536
21353_4686c90c,0.00655307994757536
23236_d5867507,0.00655307994757536
21275_c8049742,0.00655307994757536
22081_ab3124af,0.00655307994757536
21133_f9a1614e,0.00655307994757536
23251_3eb3d2e6,0.00655307994757536
23008_3d1bb7b2,0.00655307994757536
20500_e88d8065,0.00655307994757536
22155_ab18f2b6,0.00655307994757536
20430_975b8dcf,0.00655307994757536
20647_cea2e07c,0.00655307994757536
22894_5f7c276d,0.00655307994757536
23440_5956321f,0.00655307994757536
22508_6bb410af,0.00655307994757536
21549_18160a0a,0.00655307994757536
21941_1a683ec2,0.00655307994757536
22761_ca309655,0.00655307994757536
23221_42f37ae3,0.00655307994757536
